name,is_male,is_female,is_surname
Mickey,True,True,False
Micky,True,False,False
Micol,False,True,False
Mictlantecuhtli,True,False,False
Midas,True,False,False
Midge,False,True,False
Midha,False,True,False
Midhat,True,True,False
Midori,False,True,False
Mie,False,True,False
Mieczysław,True,False,False
Mieczysława,False,True,False
Mieke,False,True,False
Mieko,False,True,False
Miel,True,False,False
Miela,False,True,False
Mielikki,False,True,False
Mien,False,True,False
Miep,False,True,False
Miervaldis,True,False,False
Mies,True,True,False
Mieszko,True,False,False
Miglė,False,True,False
Mignon,False,True,False
Miguel,True,False,False
Miguela,False,True,False
Miguel Ángel,True,False,False
Miguelito,True,False,False
Mi-Gyeong,False,True,False
Miha,True,False,False
Mihael,True,False,False
Mihaela,False,True,False
Miĥaelo,True,False,False
Mihai,True,False,False
Mihail,True,False,False
Mihaila,False,True,False
Mihailo,True,False,False
Mihails,True,False,False
Mihăiță,True,False,False
Mihajlo,True,False,False
Mihalis,True,False,False
Mihály,True,False,False
Mihammad,True,False,False
Mihangel,True,False,False
Mihemed,True,False,False
Mihkel,True,False,False
Mihkkal,True,False,False
Miho,True,True,False
Mihovil,True,False,False
Mihr,True,False,False
Mihra,False,True,False
Mihrdat,True,False,False
Miia,False,True,False
Miigwan,True,True,False
Miillaaraq,False,True,False
Miina,False,True,False
Mija,False,True,False
Mijo,True,False,False
Mika,True,True,False
Mikael,True,False,False
Mikaela,False,True,False
Mikaere,True,False,False
Mikail,True,False,False
Mikala,True,False,False
Mikalai,True,False,False
Mikalay,True,False,False
Mikayel,True,False,False
Mikayla,False,True,False
Mike,True,False,False
Mikel,True,False,False
Miķelis,True,False,False
Mikelo,True,False,False
Mikey,True,False,False
Mikha,True,False,False
Mikha'el,True,False,False
Mikhael,True,False,False
Mikha'il,True,False,False
Mikhail,True,False,False
Mikhaila,False,True,False
Mikhailo,True,False,False
Mikhal,False,True,False
Mikhayahu,True,True,False
Mikheil,True,False,False
Miki,False,True,False
Mikiel,True,False,False
Mikita,True,False,False
Mikkel,True,False,False
Mikkeline,False,True,False
Mikki,False,True,False
Mikkjal,True,False,False
Mikko,True,False,False
Miklavž,True,False,False
Miklós,True,False,False
Miko,True,False,False
Mikołaj,True,False,False
Mikoláš,True,False,False
Miksa,True,False,False
Miku,False,True,False
Mikula,True,False,False
Mikuláš,True,False,False
Mi-Kyung,False,True,False
Míla,True,True,False
Mila,False,True,False
Milada,False,True,False
Milagros,False,True,False
Milagrosa,False,True,False
Milán,True,False,False
Milan,True,False,False
Milana,False,True,False
Milani,False,True,False
Milanka,False,True,False
Milann,True,False,False
Milburga,False,True,False
Milburn,True,False,False
Milcah,False,True,False
Milda,False,True,False
Mildburg,False,True,False
Mildgyð,False,True,False
Mildred,False,True,False
Mildþryð,False,True,False
Mile,True,False,False
Milen,True,False,False
Miléna,False,True,False
Milena,False,True,False
Milenko,True,False,False
Miles,True,False,False
Mileva,False,True,False
Miley,False,True,False
Milford,True,False,False
Milian,True,False,False
Milica,False,True,False
Militsa,False,True,False
Milivoj,True,False,False
Milivojĭ,True,False,False
Milja,False,True,False
Miljana,False,True,False
Miljenko,True,False,False
Milka,False,True,False
Milko,True,False,False
Milla,False,True,False
Millaray,False,True,False
Millard,True,False,False
Mille,True,True,False
Miller,True,True,False
Millicent,False,True,False
Millie,False,True,False
Milly,False,True,False
Milo,True,False,False
Milodorgŭ,True,False,False
Miłogost,True,False,False
Milogostŭ,True,False,False
Miloje,True,False,False
Milojica,True,False,False
Milojko,True,False,False
Milomir,True,False,False
Milorad,True,False,False
Miloradŭ,True,False,False
Miloš,True,False,False
Milosh,True,False,False
Miloslav,True,False,False
Miloslava,False,True,False
Miloslavŭ,True,False,False
Miłosław,True,False,False
Miłosz,True,False,False
Milou,False,True,False
Milovan,True,False,False
Miltiades,True,False,False
Mílton,True,False,False
Milton,True,False,False
Miluše,False,True,False
Miluška,False,True,False
Milvi,False,True,False
Mimi,False,True,False
Mimmi,False,True,False
Mimoza,False,True,False
Min,True,True,False
Mina,False,True,False
Minako,False,True,False
Minakshi,False,True,False
Minali,False,True,False
Minato,True,True,False
Mincho,True,False,False
Mindaugas,True,False,False
Mindy,False,True,False
Minea,False,True,False
Minenhle,True,True,False
Minerva,False,True,False
Minerve,False,True,False
Ming,True,True,False
Minh,True,True,False
Minik,True,True,False
Min-Ji,False,True,False
Min-Jun,True,False,False
Minke,True,True,False
Minko,True,False,False
Minna,False,True,False
Minnie,False,True,False
Minodora,False,True,False
Minoo,False,True,False
Minoru,True,True,False
Minos,True,False,False
Min-Seo,True,True,False
Min-Su,True,False,False
Minta,False,True,False
Minttu,False,True,False
Mintxo,True,False,False
Minty,False,True,False
Minu,False,True,False
Mio,True,True,False
Miodrag,True,False,False
Miomir,True,False,False
Miqueias,True,False,False
Miquel,True,False,False
Míra,False,True,False
Mira,False,True,False
Mirabella,False,True,False
Mirabelle,False,True,False
Miraç,True,False,False
Miracle,False,True,False
Miraj,True,False,False
Miran,True,False,False
Miranda,False,True,False
Miras,True,False,False
Miray,False,True,False
Mirče,True,False,False
Mircea,True,False,False
Mirche,True,False,False
Mirco,True,False,False
Mirdza,False,True,False
Mireia,False,True,False
Mireille,False,True,False
Mirèio,False,True,False
Mirek,True,False,False
Mirela,False,True,False
Mirele,False,True,False
Mirèlha,False,True,False
Mirella,False,True,False
Mirembe,False,True,False
Miren,False,True,False
Mireya,False,True,False
Miri,False,True,False
Míriam,False,True,False
Miriam,False,True,False
Miriama,False,True,False
Miriana,False,True,False
Mirica,False,True,False
Mirinda,False,True,False
Mirit,False,True,False
Mirja,False,True,False
Mirjam,False,True,False
Mirjami,False,True,False
Mirjana,False,True,False
Mirka,False,True,False
Mirko,True,False,False
Mirna,False,True,False
Miro,True,False,False
Miron,True,False,False
Miroslav,True,False,False
Miroslava,False,True,False
Miroslavŭ,True,False,False
Mirosław,True,False,False
Mirosława,False,True,False
Mirsad,True,False,False
Mirsada,False,True,False
Mirta,False,True,False
Mirte,False,True,False
Mirthe,False,True,False
Miruna,False,True,False
Miryam,False,True,False
Mirza,True,False,False
Mirzə,True,False,False
Mirzo,True,False,False
Míša,False,True,False
Miša,True,True,False
Misaki,False,True,False
Misao,True,True,False
Mischa,True,True,False
Misericordia,False,True,False
Misha,True,False,False
Mishka,True,False,False
Misho,True,False,False
Misi,True,False,False
Miska,True,False,False
Miski,False,True,False
Miško,True,False,False
Mislav,True,False,False
Missie,False,True,False
Missy,False,True,False
Mistawasis,True,False,False
Mistefa,True,False,False
Misti,False,True,False
Mĭstislavŭ,True,False,False
Misty,False,True,False
Mi-Suk,False,True,False
Mitar,True,False,False
Mitch,True,False,False
Mitchell,True,False,False
Mithat,True,False,False
Mithra,True,False,False
Mithradatha,True,False,False
Mithras,True,False,False
Mithridates,True,False,False
Mitică,True,False,False
Mitja,True,False,False
Mitko,True,False,False
Mitra,True,True,False
Mitre,True,False,False
Mitrodora,False,True,False
Mitrofan,True,False,False
Mitsuaki,True,False,False
Mitsuki,False,True,False
Mitsuko,False,True,False
Mittens,True,True,False
Mitul,True,False,False
Mitxel,True,False,False
Mitya,True,False,False
Mitzi,False,True,False
Miu,False,True,False
Mixailŭ,True,False,False
Miya,False,True,False
Miyako,False,True,False
Miyo,False,True,False
Miyoko,False,True,False
Miyu,False,True,False
Miyuki,False,True,False
Mizuki,False,True,False
Mladen,True,False,False
Mladenka,False,True,False
Mnason,True,False,False
Mneme,False,True,False
Mnemosyne,False,True,False
Mo,True,True,False
Moa,False,True,False
Moab,True,False,False
Moacir,True,False,False
Moana,True,True,False
Mo'av,True,False,False
Mochán,True,False,False
Moctezuma,True,False,False
Modest,True,False,False
Modesta,False,True,False
Modestas,True,False,False
Modeste,True,True,False
Modestine,False,True,False
Modesto,True,False,False
Modestus,True,False,False
Modesty,False,True,False
Modou,True,False,False
Modred,True,False,False
Modron,False,True,False
Modu,True,False,False
Moe,True,True,False
Moema,False,True,False
Moerani,True,True,False
Mogens,True,False,False
Mohamad,True,False,False
Mohamed,True,False,False
Mohammad,True,False,False
Mohammed,True,False,False
Mohan,True,False,False
Mohana,True,True,False
Mohandas,True,False,False
Mohinder,True,True,False
Mohini,False,True,False
Mohit,True,False,False
Mohsen,True,False,False
Mohsin,True,False,False
Moira,False,True,False
Moire,False,True,False
Móirín,False,True,False
Moirrey,False,True,False
Moïse,True,False,False
Moisei,True,False,False
Moisés,True,False,False
Moisey,True,False,False
Moishe,True,False,False
Mojca,False,True,False
Mojdeh,False,True,False
Mojgan,False,True,False
Mojisola,False,True,False
Mojmír,True,False,False
Mojmir,True,False,False
Mokee'e,False,True,False
Mokhammad,True,False,False
Mokhammat,True,False,False
Mokhmad,True,False,False
Mokhtar,True,False,False
Mokosh,False,True,False
Molière,True,False,False
Molle,False,True,False
Mollie,False,True,False
Molly,False,True,False
Momchil,True,False,False
Momi,False,True,False
Momir,True,False,False
Momoka,False,True,False
Momoko,False,True,False
Mona,False,True,False
Monat,False,True,False
Moncho,True,False,False
Monday,True,True,False
Monet,True,True,False
Mongkut,True,False,False
Mónica,False,True,False
Mònica,False,True,False
Mônica,False,True,False
Monica,False,True,False
Monifa,False,True,False
Mónika,False,True,False
Monika,False,True,False
Monique,False,True,False
Mönkhtsetseg,False,True,False
Mönkhtuya,False,True,False
Monna,False,True,False
Monroe,True,True,False
Monserrat,False,True,False
Monta,False,True,False
Montague,True,False,False
Montana,True,True,False
Monte,True,False,False
Montezuma,True,False,False
Montgomery,True,False,False
Montse,False,True,False
Montserrat,False,True,False
Montu,True,False,False
Monty,True,False,False
Moon,True,True,False
Moonika,False,True,False
Moos,True,False,False
Mór,True,True,False
Mòr,False,True,False
Mor,True,True,False
Mora,False,True,False
Morad,True,False,False
Mòrag,False,True,False
Moran,True,True,False
Morana,False,True,False
Morandus,True,False,False
Moray,True,False,False
Morcant,True,False,False
Mordad,False,True,False
Mordecai,True,False,False
Mordechai,True,False,False
Mordokhay,True,False,False
Mordred,True,False,False
Moreen,False,True,False
Morena,False,True,False
Moreno,True,False,False
Morgaine,False,True,False
Morgan,True,True,False
Morgana,False,True,False
Morgane,False,True,False
Morgen,False,True,False
Moriah,False,True,False
Móric,True,False,False
Moriko,False,True,False
Moritz,True,False,False
Morley,True,False,False
Morna,False,True,False
Morpheus,True,False,False
Morrígan,False,True,False
Mórríghan,False,True,False
Mór-Ríoghain,False,True,False
Morris,True,False,False
Mort,True,False,False
Morta,False,True,False
Morten,True,False,False
Morteza,True,False,False
Morticia,False,True,False
Mortimer,True,False,False
Morton,True,False,False
Morty,True,False,False
Morvarid,False,True,False
Morven,False,True,False
Morwen,False,True,False
Morwenna,False,True,False
Mose,True,False,False
Mosè,True,False,False
Moses,True,False,False
Moshe,True,False,False
Mosi,True,True,False
Moslem,True,False,False
Moss,True,False,False
Mostafa,True,False,False
Mostofa,True,False,False
Mostyn,True,False,False
Mosura,False,True,False
Mot,True,False,False
Motecuhzoma,True,False,False
Motel,True,False,False
Mothra,False,True,False
Moti,True,False,False
Motiejus,True,False,False
